IBEX 35®,"8.715,90",2020-03-02 11:15:52.854472
IBEX 35®,"8.741,50",2020-03-02 12:18:06.565863
IBEX 35®,"8.741,50",2020-03-02 12:18:29.409064
IBEX 35®,"8.741,50",2020-03-02 12:40:59.347779
